brd_label_brand,category_label,dsm_code,product_nature_label,product_code,model_r3,start_at,end_at,life_time,start_year_at
DOMYOS,CLOTHING,X8334821,LONG-SLEEVED T-SHIRT,113010,8334821,2014-11-30,2015-05-10,161,2015
OLAIAN,CLOTHING,177534,BIKINI BOTTOM,127467,8486445,2018-03-04,2019-07-28,511,2019
QUECHUA,CLOTHING,X8166672,SHORT-SLEEVED SHIRT,73543,8166672,2012-01-01,2013-06-16,532,2013
QUECHUA,CLOTHING,X8241794,JACKET,79100,8241794,2013-02-03,2015-01-18,714,2015
DOMYOS,CLOTHING,8632,TROUSERS,106506,8326199,2015-03-22,2016-02-28,343,2016
TARMAK,CLOTHING,117007,TANK,110875,8379204,2017-02-05,2018-10-07,609,2018
QUECHUA,CLOTHING,5268,T-SHIRT,105674,8331863,2015-04-05,2016-06-26,448,2016
NABAIJI,CLOTHING,X8119105,SWIMSUIT,68340,8119105,2012-01-01,2012-12-09,343,2012
KALENJI,CLOTHING,2279,LONG-SLEEVED T-SHIRT,102114,8277772,2013-08-04,2014-08-17,378,2014
ARTENGO,CLOTHING,123233,T-SHIRT,113131,8372239,2017-02-26,2021-05-23,1547,2021
KALENJI,CLOTHING,X8165151,T-SHIRT,63716,8165151,2012-01-01,2012-09-02,245,2012
FOUGANZA,FOOTWEAR,X8220723,"BOOTS, BOOTIES",3629,8220723,2012-09-02,2016-01-31,1246,2016
FOUGANZA,FOOTWEAR,1300,JODHPUR BOOTS,78951,8185036,2012-01-08,2016-01-31,1484,2016
DOMYOS,CLOTHING,X8201079,TROUSERS,100289,8201079,2012-01-29,2012-10-21,266,2012
VAN RYSEL,CLOTHING,9475,SOCKS,106764,8315734,2014-08-10,2018-01-28,1267,2018
SUBEA,CLOTHING,102002,NEOPRENE SHORTY,109103,8324544,2015-02-22,2017-05-28,826,2017
DOMYOS,CLOTHING,150702,TANK,120856,8366497,2016-07-10,2018-05-06,665,2018
DOMYOS,CLOTHING,X8279770,TANK,105043,8279770,2013-06-30,2015-03-08,616,2015
DOMYOS,CLOTHING,300623,T-SHIRT,300623,8404080,2018-12-23,2019-09-15,266,2019
DOMYOS,CLOTHING,X8168362,TANK,71588,8168362,2012-01-01,2013-02-17,413,2013
QUECHUA,CLOTHING,109545,SHORT-SLEEVED SHIRT,109628,8318910,2014-06-29,2015-01-18,203,2015
TRIBORD,CLOTHING,173082,T-SHIRT,126740,8548463,2019-02-24,2021-09-12,931,2021
TRIBORD,CLOTHING,X8208510,T-SHIRT,67072,8208510,2012-02-26,2013-06-23,483,2013
TRIBORD,CLOTHING,10422,SWIMMING TRUNKS,107255,8304689,2014-02-23,2015-07-26,518,2015
TRIBORD,FOOTWEAR,1657,FLIP-FLOPS,72227,8332198,2015-03-01,2016-10-09,588,2016
INESIS,CLOTHING,X8168266,PULLOVER,78655,8168266,2012-01-15,2017-04-02,1904,2017
QUECHUA,CLOTHING,X8241414,TROUSERS,103634,8241414,2013-02-17,2013-12-08,294,2013
DOMYOS,CLOTHING,8332,SKIRT,106357,8297274,2014-01-05,2018-11-11,1771,2018
NABAIJI,CLOTHING,3853,SWIM SHORTS,78267,8542197,2019-04-21,2020-02-09,294,2020
NABAIJI,CLOTHING,11891,SWIMMING COSTUME,104799,8299806,2013-12-08,2016-02-14,798,2016
DOMYOS,CLOTHING,171476,T-SHIRT,125884,8489785,2018-01-14,2020-07-05,903,2020
DOMYOS,CLOTHING,149911,TANK,120491,8380556,2017-03-05,2017-09-03,182,2017
DOMYOS,CLOTHING,X8217711,JACKET,102980,8217711,2012-07-15,2015-08-30,1141,2015
QUECHUA,CLOTHING,X8241326,JACKET,100711,8241326,2013-02-10,2014-05-25,469,2014
FOUGANZA,CLOTHING,X8279115,SHORT-SLEEVED POLO SHIRT,102612,8279115,2013-04-21,2013-08-18,119,2013
QUECHUA,CLOTHING,5613,JACKET,103496,8301679,2014-02-09,2015-08-23,560,2015
QUECHUA,CLOTHING,134805,JACKET,114003,8382344,2017-02-12,2018-10-21,616,2018
WEDZE,CLOTHING,175471,JACKET,127160,8494546,2018-09-16,2021-11-14,1155,2021
QUECHUA,CLOTHING,192275,ZIP OFF TROUSERS,130335,8501895,2019-02-03,2021-12-19,1050,2021
QUECHUA,CLOTHING,X8204541,SHORTS,65732,8204541,2012-04-29,2013-07-07,434,2013
INESIS,CLOTHING,9178,SHORT-SLEEVED POLO SHIRT,106658,8299710,2014-02-23,2019-05-12,1904,2019
NABAIJI,CLOTHING,304559,SWIMMING COSTUME,304559,8540019,2019-01-27,2020-01-26,364,2020
DOMYOS,CLOTHING,112453,TROUSERS,110143,8326784,2015-02-15,2017-06-25,861,2017
TARMAK,CLOTHING,145047,T-SHIRT,116461,8497362,2018-07-22,2019-09-01,406,2019
TRIBORD,CLOTHING,10422,SWIMMING TRUNKS,107255,8356436,2016-02-28,2017-07-23,511,2017
QUECHUA,CLOTHING,X8198696,LONG-SLEEVED T-SHIRT,52742,8198696,2012-01-15,2013-11-10,665,2013
TRIBORD,CLOTHING,X8240714,BOARDSHORTS,103142,8240714,2013-03-10,2014-06-29,476,2014
KIPSTA,FOOTWEAR,117106,FUTSAL SHOES,111039,8379199,2017-04-09,2020-08-16,1225,2020
DOMYOS,CLOTHING,150769,LEGGINGS,120897,8380127,2017-01-01,2018-09-30,637,2018
TRIBORD,CLOTHING,X8301455,TOP,106264,8301455,2014-03-02,2016-07-24,875,2016
DOMYOS,CLOTHING,X8325761,T-SHIRT,109905,8325761,2015-01-11,2016-02-07,392,2016
BTWIN,CLOTHING,114050,PADDED CYCLING SHORTS,110350,8354139,2016-02-28,2020-08-09,1624,2020
TRIBORD,CLOTHING,10252,2 PIECES SWIMSUIT,103675,8300857,2014-02-23,2017-07-23,1246,2017
QUECHUA,CLOTHING,5255,T-SHIRT,77400,8331846,2015-02-08,2017-01-15,707,2017
INESIS,CLOTHING,153892,BERMUDA SHORTS,121407,8382285,2017-02-19,2019-08-18,910,2019
DOMYOS,CLOTHING,174971,T-SHIRT,127101,8504354,2018-06-17,2019-03-31,287,2019
KIPSTA,CLOTHING,172871,SHORT-SLEEVE JERSEY,126576,8406900,2018-02-25,2020-07-12,868,2020
NABAIJI,CLOTHING,3074,BOXER SHORTS,76935,8179557,2012-01-01,2013-10-27,665,2013
DOMYOS,CLOTHING,140985,T-SHIRT,114446,8352521,2016-01-31,2016-08-28,210,2016
DOMYOS,FOOTWEAR,150329,SHOES,120651,8489384,2017-12-17,2020-01-19,763,2020
KALENJI,CLOTHING,100152,BRIEFS,107432,8380912,2016-12-18,2018-07-08,567,2018
NABAIJI,CLOTHING,115826,SWIMMING TRUNKS,110674,8546424,2019-04-07,2021-01-24,658,2021
DOMYOS,CLOTHING,8619,TROUSERS,106495,8296601,2014-02-23,2016-06-12,840,2016
NABAIJI,CLOTHING,X8163136,SWIMMING COSTUME,72976,8163136,2012-01-01,2012-09-30,273,2012
KALENJI,CLOTHING,2605,SPORTS BRA,101482,8313312,2014-05-25,2015-11-29,553,2015
QUECHUA,FOOTWEAR,4934,SHOES,84426,8288304,2013-11-10,2015-08-02,630,2015
DOMYOS,CLOTHING,159011,LEOTARD,122297,8366718,2016-06-26,2018-09-09,805,2018
WEDZE,CLOTHING,X8187924,TROUSERS,100466,8187924,2012-01-01,2014-11-30,1064,2014
DOMYOS,CLOTHING,X8218892,LONGJOHNS,103378,8218892,2012-09-30,2013-05-19,231,2013
NABAIJI,CLOTHING,149331,SWIMMING COSTUME,120236,8361210,2016-02-14,2018-06-17,854,2018
TRIBORD,CLOTHING,102064,SUIT,109143,8329500,2015-02-15,2019-06-23,1589,2019
DOMYOS,CLOTHING,141554,SPORTS BRA,114697,8352421,2016-01-03,2017-05-28,511,2017
KALENJI,CLOTHING,9547,T-SHIRT,106820,8296548,2014-03-30,2014-10-12,196,2014
DOMYOS,CLOTHING,X8151844,TRACKSUIT,74042,8151844,2012-01-01,2015-10-18,1386,2015
FOUGANZA,CLOTHING,X8275712,SHORT-SLEEVED POLO SHIRT,103429,8275712,2013-03-24,2013-07-21,119,2013
DOMYOS,CLOTHING,111887,TROUSERS,110523,8341728,2015-06-14,2017-08-27,805,2017
DOMYOS,CLOTHING,X8218203,SWEATSHIRT,102562,8218203,2012-08-12,2013-06-16,308,2013
DOMYOS,CLOTHING,150769,LEGGINGS,120897,8393843,2017-07-09,2018-05-27,322,2018
TRIBORD,CLOTHING,X8240123,T-SHIRT,104534,8240123,2013-03-10,2020-08-02,2702,2020
KALENJI,CLOTHING,X8164035,SOCKS,70543,8164035,2012-01-01,2012-12-23,357,2012
FOUGANZA,CLOTHING,X8183025,SHORT-SLEEVED POLO SHIRT,75134,8183025,2012-01-01,2012-03-11,70,2012
DOMYOS,CLOTHING,X8201380,SWEATSHIRT,101840,8201380,2012-01-01,2013-04-21,476,2013
DOMYOS,CLOTHING,112968,BRIEFS,110214,8326361,2015-01-04,2017-06-25,903,2017
KIPSTA,CLOTHING,308798,SHORTS,308798,8539880,2019-09-01,2021-11-28,819,2021
QUECHUA,FOOTWEAR,4367,SANDALS,83654,8328759,2015-03-22,2017-03-19,728,2017
KIPSTA,FOOTWEAR,106163,SHOES,111777,8339537,2015-06-28,2018-07-22,1120,2018
VAN RYSEL,CLOTHING,311978,SHORT-SLEEVE JERSEY,311978,8569068,2020-07-12,2021-10-24,469,2021
DOMYOS,CLOTHING,121763,SWEATSHIRT,112764,8341739,2015-08-02,2018-06-10,1043,2018
BTWIN,CLOTHING,11040,WINDBREAKER,104312,8283874,2013-09-22,2015-08-09,686,2015
QUECHUA,CLOTHING,4787,PULLOVER,102496,8315189,2014-07-13,2015-09-27,441,2015
KALENJI,CLOTHING,2643,RUNNING LONG TIGHT,104818,8312505,2014-07-27,2017-09-24,1155,2017
QUECHUA,CLOTHING,5506,FLEECE,102636,8284296,2013-07-28,2015-01-18,539,2015
QUECHUA,CLOTHING,X8203380,JACKET,100711,8203380,2012-02-12,2014-03-09,756,2014
DOMYOS,CLOTHING,139305,LEOTARD,114282,8394248,2017-07-23,2020-02-16,938,2020
KALENJI,CLOTHING,X8198750,T-SHIRT,73057,8198750,2012-02-12,2013-08-04,539,2013
DOMYOS,CLOTHING,13222,TROUSERS,108553,8312171,2014-07-27,2015-11-29,490,2015
TRIBORD,CLOTHING,5856,FLEECE,101540,8395970,2017-08-06,2019-04-21,623,2019
TRIBORD,CLOTHING,141065,BIKINI TOP,114452,8384094,2017-03-12,2018-07-29,504,2018
TRIBORD,CLOTHING,X8169255,BOARDSHORTS,73094,8169255,2012-01-15,2013-10-20,644,2013
DOMYOS,CLOTHING,121705,T-SHIRT,112751,8352864,2016-01-03,2017-04-02,455,2017
DOMYOS,CLOTHING,X8201222,JACKET,100505,8201222,2012-02-26,2013-12-22,665,2013
NABAIJI,FOOTWEAR,3659,SLIDES SANDALS,85505,8356812,2016-02-21,2017-05-28,462,2017
TRIBORD,CLOTHING,X8168204,SHORT-SLEEVED POLO SHIRT,66682,8168204,2012-03-18,2013-06-30,469,2013
QUECHUA,CLOTHING,12128,FLEECE,104729,8317261,2014-08-17,2015-02-08,175,2015
DOMYOS,CLOTHING,112365,LEGGINGS,110108,8350727,2015-12-27,2017-01-01,371,2017
KIPSTA,CLOTHING,X8239116,SHORT-SLEEVED POLO SHIRT,104575,8239116,2012-11-25,2015-07-26,973,2015
DOMYOS,CLOTHING,112252,LONG-SLEEVED T-SHIRT,110055,8341690,2015-09-20,2016-03-20,182,2016
TRIBORD,CLOTHING,1754,ANORAK,78012,8203867,2012-03-11,2015-12-13,1372,2015
TRIBORD,CLOTHING,X8334153,T-SHIRT,110683,8334153,2015-03-01,2016-06-19,476,2016
FOUGANZA,CLOTHING,X8275565,SHORT-SLEEVED POLO SHIRT,103429,8275565,2013-03-17,2013-08-04,140,2013
FOUGANZA,CLOTHING,8121,BREECHES,106274,8298912,2014-01-19,2016-04-17,819,2016
FOUGANZA,CLOTHING,193231,FLEECE,130553,8550693,2019-08-04,2021-04-04,609,2021
DOMYOS,CLOTHING,8323,TANK,106345,8296264,2013-12-29,2015-06-28,546,2015
ARTENGO,CLOTHING,106285,SOCKS,109001,8374299,2018-01-14,2019-01-13,364,2019
DOMYOS,CLOTHING,170527,TROUSERS,125404,8394980,2017-10-01,2019-05-19,595,2019
NABAIJI,CLOTHING,3824,SWIMMING COSTUME,72195,8347609,2015-07-26,2016-12-11,504,2016
KALENJI,CLOTHING,X8238592,TANK,100129,8238592,2013-02-24,2015-07-12,868,2015
KIPSTA,CLOTHING,4899,BASE LAYER,102894,8279310,2013-08-25,2017-01-01,1225,2017
PERFLY,CLOTHING,155672,SHORTS,121567,8361678,2017-07-02,2020-07-19,1113,2020
DOMYOS,CLOTHING,X8280078,TRACKSUIT,102333,8280078,2013-07-14,2015-01-04,539,2015
DOMYOS,CLOTHING,X8196019,LONG-SLEEVED T-SHIRT,101486,8196019,2012-01-01,2013-03-03,427,2013
DOMYOS,CLOTHING,113845,T-SHIRT,110321,8341509,2015-04-12,2017-07-02,812,2017
WEDZE,CLOTHING,142965,PULLOVER,115306,8366607,2016-01-31,2019-01-13,1078,2019
NABAIJI,CLOTHING,3789,SWIMMING COSTUME,103655,8542325,2020-02-16,2021-12-19,672,2021
WEDZE,CLOTHING,X8227861,BASE LAYER,100530,8227861,2012-09-02,2015-02-22,903,2015
SOLOGNAC,CLOTHING,10054,TROUSERS,104364,8281359,2013-08-18,2021-11-14,3010,2021
KIPSTA,CLOTHING,108325,SHORT-SLEEVE JERSEY,109260,8339015,2015-06-28,2017-10-22,847,2017
KIPRUN,CLOTHING,165396,SOCKS,123535,8488010,2017-12-10,2021-10-17,1407,2021
DOMYOS,CLOTHING,8561,T-SHIRT,70982,8123819,2012-01-01,2017-06-11,1988,2017
DOMYOS,CLOTHING,112228,TANK,106541,8325410,2015-02-15,2016-02-07,357,2016
TRIBORD,CLOTHING,1369,TOP,106256,8301450,2014-02-16,2016-06-26,861,2016
DREAMSCAPE,CLOTHING,147692,JACKET,117626,8494509,2018-09-23,2019-03-24,182,2019
DOMYOS,CLOTHING,142440,CROPPED LEGGINGS,115091,8503141,2018-03-18,2019-08-11,511,2019
DOMYOS,CLOTHING,X8201593,SHORTS,101241,8201593,2012-03-04,2015-02-08,1071,2015
TRIBORD,CLOTHING,X8243283,BOARDSHORTS,104862,8243283,2013-03-10,2014-08-03,511,2014
TRIBORD,CLOTHING,1369,TOP,106256,8301430,2014-02-09,2017-04-09,1155,2017
BTWIN,CLOTHING,689,LONGJOHNS,104274,8315830,2014-09-28,2015-12-27,455,2015
BTWIN,CLOTHING,352,PADDED CYCLING SHORTS,73240,8297865,2014-02-23,2015-03-01,371,2015
DOMYOS,CLOTHING,111778,TANK,109963,8326216,2015-04-12,2016-04-03,357,2016
ARTENGO,CLOTHING,301400,SOCKS,301400,8519703,2018-04-29,2021-05-16,1113,2021
OLAIAN,CLOTHING,193562,BIKINI TOP,123310,8403523,2018-04-01,2021-06-27,1183,2021
DOMYOS,CLOTHING,141790,T-SHIRT,114773,8366578,2016-07-03,2017-12-31,546,2017
KALENJI,CLOTHING,302617,TROUSERS,302617,8510013,2019-02-03,2021-10-10,980,2021
QUECHUA,FOOTWEAR,143766,SHOES,115973,8367528,2016-10-09,2021-01-24,1568,2021
WEDZE,CLOTHING,108727,TROUSERS,109999,8343619,2016-01-10,2017-11-19,679,2017
QUECHUA,CLOTHING,6848,JACKET,104803,8285331,2013-08-11,2015-09-06,756,2015
KIPSTA,CLOTHING,X8243665,SHORTS,103607,8243665,2013-02-03,2016-07-31,1274,2016
TRIBORD,CLOTHING,163551,BOARDSHORTS,123152,8383521,2017-02-26,2018-05-13,441,2018
QUECHUA,CLOTHING,X8284303,FLEECE,69782,8284303,2013-08-04,2014-12-07,490,2014
KIPSTA,FOOTWEAR,106165,SHOES,112023,8366747,2016-06-26,2020-09-06,1533,2020
DECATHLON,FOOTWEAR,126008,SHOES,113523,8372914,2018-07-01,2021-03-07,980,2021
DOMYOS,CLOTHING,161052,TANK,122653,8380050,2017-02-05,2018-07-15,525,2018
ARTENGO,CLOTHING,300244,SOCKS,300244,8395454,2018-05-27,2019-09-08,469,2019
FOUGANZA,CLOTHING,144351,JACKET,116149,8392678,2017-08-20,2020-10-11,1148,2020
FOUGANZA,FOOTWEAR,X8280883,"BOOTS, BOOTIES",3629,8280883,2013-09-29,2014-12-21,448,2014
QUECHUA,CLOTHING,12050,PULLOVER,108107,8317273,2014-07-13,2016-02-14,581,2016
QUECHUA,FOOTWEAR,5454,MID BOOTS,78034,8344339,2015-11-01,2016-10-30,364,2016
TRIBORD,CLOTHING,X8224204,2 PIECES SWIMSUIT,67308,8224204,2013-03-10,2014-07-20,497,2014
KALENJI,CLOTHING,302507,BRIEFS,302507,8584950,2020-01-05,2021-03-07,427,2021
DOMYOS,CLOTHING,144536,T-SHIRT,116270,8351613,2016-01-24,2017-07-09,532,2017
SOLOGNAC,CLOTHING,X8185463,TROUSERS,100182,8185463,2012-01-01,2013-12-01,700,2013
QUECHUA,CLOTHING,147815,DOWN JACKET,117653,8370750,2016-07-31,2018-01-07,525,2018
QUECHUA,CLOTHING,X8284717,DOWN JACKET,106902,8284717,2013-08-25,2014-12-21,483,2014
DOMYOS,CLOTHING,8221,CROPPED LEGGINGS,52090,8324740,2015-01-11,2015-09-20,252,2015
NABAIJI,CLOTHING,126665,SWIMMING COSTUME,113565,8517410,2018-07-22,2020-02-23,581,2020
QUECHUA,CLOTHING,135505,WINDBREAKER,114048,8355964,2016-02-28,2017-06-25,483,2017
FOUGANZA,CLOTHING,167433,JACKET,124095,8485875,2018-09-02,2021-02-28,910,2021
QUECHUA,CLOTHING,307271,JACKET,307271,8543967,2020-08-30,2021-12-05,462,2021
DOMYOS,CLOTHING,8341,TANK,103352,8296595,2013-12-29,2015-07-19,567,2015
QUECHUA,CLOTHING,159293,SLEEVELESS JACKET,122340,8493464,2018-07-29,2020-11-15,840,2020
DOMYOS,CLOTHING,X8216578,T-SHIRT,102981,8216578,2012-04-08,2013-01-13,280,2013
QUECHUA,CLOTHING,X8241319,JACKET,100711,8241319,2013-03-03,2015-02-15,714,2015
TRIBORD,CLOTHING,X8239955,BOARDSHORTS,73078,8239955,2013-03-17,2014-08-10,511,2014
QUECHUA,CLOTHING,4809,FLEECE,102618,8343523,2015-07-19,2016-12-04,504,2016
WEDZE,CLOTHING,6983,SUIT,107607,8312406,2014-11-02,2016-02-14,469,2016
TRIBORD,CLOTHING,114328,BIKINI BOTTOM,110411,8332015,2015-05-03,2017-06-25,784,2017
KALENJI,CLOTHING,115845,WINDBREAKER,110677,8379490,2017-02-19,2019-04-07,777,2019
OLAIAN,CLOTHING,164376,BIKINI,123340,8485919,2018-03-11,2020-05-24,805,2020
DOMYOS,CLOTHING,122607,JACKET,112932,8341765,2015-07-26,2016-09-18,420,2016
FORCLAZ,CLOTHING,109726,JACKET,109635,8370004,2016-09-25,2017-11-19,420,2017
DOMYOS,CLOTHING,X8182574,JACKET,100288,8182574,2012-01-29,2013-04-07,434,2013
DOMYOS,CLOTHING,X8219816,JACKET,102682,8219816,2012-07-01,2013-01-27,210,2013
KIPSTA,CLOTHING,X8243630,T-SHIRT,103053,8243630,2012-11-11,2013-06-30,231,2013
DOMYOS,CLOTHING,12833,T-SHIRT,108456,8315200,2014-06-15,2016-11-27,896,2016
DOMYOS,CLOTHING,171382,TANK,125836,8491868,2018-01-14,2020-05-31,868,2020
TRIBORD,CLOTHING,114466,BOARDSHORTS,107237,8384266,2017-03-05,2018-06-24,476,2018
DOMYOS,CLOTHING,8413,SHORTS,105037,8279740,2013-06-23,2015-03-15,630,2015
DOMYOS,CLOTHING,170839,TROUSERS,125583,8394384,2017-07-09,2018-09-23,441,2018
DOMYOS,CLOTHING,170524,LEGGINGS,125401,8394355,2017-07-02,2018-03-11,252,2018
DOMYOS,CLOTHING,171216,SWEATSHIRT,125752,8489666,2018-02-18,2018-11-04,259,2018
TRIBORD,CLOTHING,10423,SWIMMING TRUNKS,107256,8304936,2014-03-16,2015-07-12,483,2015
QUECHUA,CLOTHING,192993,SHORTS,130496,8493752,2018-02-25,2021-05-16,1176,2021
TARMAK,CLOTHING,147601,SHORTS,117606,8365470,2016-06-19,2018-09-02,805,2018
OUTSHOCK,CLOTHING,196232,SHORTS,130864,8512824,2018-07-01,2020-09-06,798,2020
QUECHUA,CLOTHING,14583,TROUSERS,102133,8224382,2012-08-12,2014-06-29,686,2014
NABAIJI,CLOTHING,122505,SWIMSUIT,112922,8361310,2016-02-21,2018-06-24,854,2018
QUECHUA,CLOTHING,7070,JACKET,106080,8384941,2017-02-19,2017-09-17,210,2017
KIPSTA,CLOTHING,15080,SWEATSHIRT,110229,8316355,2016-07-03,2019-08-04,1127,2019
INESIS,FOOTWEAR,124206,SHOES,113408,8357101,2016-07-03,2020-01-26,1302,2020
ARTENGO,CLOTHING,X8185021,SOCKS,64764,8185021,2012-01-01,2013-12-15,714,2013
DOMYOS,CLOTHING,8778,TROUSERS,106580,8312697,2014-08-17,2016-01-03,504,2016
KALENJI,CLOTHING,179811,T-SHIRT,127806,8556989,2020-01-12,2021-08-29,595,2021
DOMYOS,CLOTHING,X8155131,SLEEVELESS JACKET,75450,8155131,2012-01-01,2013-01-20,385,2013
DOMYOS,CLOTHING,X8330007,LONGJOHNS,111158,8330007,2014-11-02,2015-06-14,224,2015
FOUGANZA,CLOTHING,2808,WINDBREAKER,78887,8204227,2012-02-26,2015-01-18,1057,2015
TRIBORD,CLOTHING,X8240371,BOARDSHORTS,74026,8240371,2013-03-03,2015-08-23,903,2015
KALENJI,CLOTHING,152391,RUNNING MID TIGHT,121218,8381644,2017-01-08,2019-06-02,875,2019
BTWIN,CLOTHING,13127,BASE LAYER,101686,8217438,2012-09-02,2016-01-03,1218,2016
KIPSTA,CLOTHING,172880,SHORT-SLEEVE JERSEY,126683,8406926,2018-03-11,2021-06-20,1197,2021
ARTENGO,CLOTHING,7056,SHORTS,106079,8325158,2015-03-01,2017-08-06,889,2017
QUECHUA,CLOTHING,5364,JACKET,105723,8328856,2015-01-18,2016-01-03,350,2016
NYAMBA,CLOTHING,311044,T-SHIRT,311044,8561991,2019-12-15,2021-07-18,581,2021
KIPSTA,CLOTHING,8942,SOCKS,66931,8126326,2012-01-01,2015-12-13,1442,2015
DOMYOS,CLOTHING,8335,SKIRT,106362,8297279,2014-04-13,2018-07-15,1554,2018
QUECHUA,FOOTWEAR,13051,SHOES,85988,8316752,2014-12-14,2020-11-29,2177,2020
QUECHUA,FOOTWEAR,143773,SHOES,115980,8367546,2017-09-17,2018-10-07,385,2018
DOMYOS,CLOTHING,142908,T-SHIRT,115303,8379920,2017-02-05,2018-03-18,406,2018
OLAIAN,CLOTHING,114345,SWIMMING COSTUME,110424,8524348,2019-03-10,2021-05-23,805,2021
DOMYOS,CLOTHING,8409,BRA,106407,8311649,2014-06-29,2016-02-07,588,2016
ARTENGO,FOOTWEAR,3383,SHOES,86910,8277225,2013-07-07,2014-12-07,518,2014
NABAIJI,CLOTHING,103448,SWIMSUIT,108146,8361413,2016-02-28,2018-06-17,840,2018
QUECHUA,CLOTHING,X8242230,TROUSERS,100540,8242230,2013-02-24,2014-12-21,665,2014
FOUGANZA,CLOTHING,2707,SOCKS,71927,8485518,2018-01-28,2019-06-23,511,2019
QUECHUA,CLOTHING,X8189526,JACKET,100431,8189526,2012-01-22,2012-10-14,266,2012
TRIBORD,CLOTHING,9969,SWIMMING COSTUME,107024,8329947,2015-02-22,2017-06-25,854,2017
TRIBORD,CLOTHING,X8205027,TOP,68209,8205027,2012-02-26,2013-07-14,504,2013
DOMYOS,CLOTHING,X8167568,TANK,75733,8167568,2012-01-01,2013-09-01,609,2013
DOMYOS,CLOTHING,X8168603,T-SHIRT,49035,8168603,2012-01-01,2016-03-06,1526,2016
QUECHUA,CLOTHING,4312,BERMUDA SHORTS,103620,8303031,2014-03-02,2015-07-12,497,2015
DOMYOS,CLOTHING,303740,LONG-SLEEVED T-SHIRT,303740,8516349,2019-07-07,2021-07-25,749,2021
DOMYOS,CLOTHING,X8219805,TANK,100416,8219805,2012-07-01,2012-12-02,154,2012
WEDZE,CLOTHING,108789,BASE LAYER,109502,8336088,2015-01-11,2015-11-29,322,2015
KIPSTA,CLOTHING,X8204130,SHORTS,100748,8204130,2012-03-04,2014-06-15,833,2014
DOMYOS,CLOTHING,X8184570,SOCKS,72489,8184570,2012-01-01,2013-12-08,707,2013
KALENJI,CLOTHING,149855,SOCKS,120486,8358901,2016-01-10,2017-12-03,693,2017
NYAMBA,CLOTHING,310972,T-SHIRT,310972,8595311,2020-01-26,2021-07-25,546,2021
DOMYOS,CLOTHING,112986,BRA,110216,8340991,2015-07-05,2017-01-29,574,2017
QUECHUA,CLOTHING,5173,LONG-SLEEVED T-SHIRT,104540,8369766,2016-08-07,2017-11-19,469,2017
DOMYOS,CLOTHING,141551,SPORTS BRA,114694,8379999,2017-02-19,2018-01-14,329,2018
FOUGANZA,CLOTHING,X8167689,SOCKS,41743,8167689,2012-11-25,2012-12-02,7,2012
NABAIJI,FOOTWEAR,122352,SLIDES SANDALS,85505,8356807,2016-02-07,2018-05-27,840,2018
TRIBORD,CLOTHING,X8277509,2 PIECES SWIMSUIT,69180,8277509,2013-08-04,2014-08-17,378,2014
QUECHUA,CLOTHING,4488,SOCKS,106977,8357795,2016-02-28,2017-05-14,441,2017
ARTENGO,CLOTHING,165601,LONG-SLEEVED T-SHIRT,113142,8367207,2016-08-14,2018-08-19,735,2018
DOMYOS,CLOTHING,X8223489,TROUSERS,100368,8223489,2012-08-12,2013-11-24,469,2013
DOMYOS,CLOTHING,X8248077,SWEATSHIRT,104980,8248077,2012-12-09,2014-06-15,553,2014
NABAIJI,FOOTWEAR,4005,POOL FLIP-FLOPS,71862,8356805,2016-02-07,2017-08-06,546,2017
TRIBORD,CLOTHING,102532,TOP,107853,8330825,2015-03-29,2018-07-01,1190,2018
DOMYOS,CLOTHING,X8153787,TRACKSUIT,74551,8153787,2012-01-22,2015-11-15,1393,2015
KALENJI,CLOTHING,2239,PADDED CYCLING SHORTS,103608,8236992,2013-01-20,2015-04-12,812,2015
QUECHUA,CLOTHING,11911,T-SHIRT,103839,8239288,2013-02-17,2013-09-29,224,2013
TRIBORD,CLOTHING,5699,BERMUDA SHORTS,106634,8304036,2014-03-09,2015-08-23,532,2015
QUECHUA,CLOTHING,184734,JACKET,128356,8501012,2018-10-21,2021-04-18,910,2021
DOMYOS,CLOTHING,X8184852,TROUSERS,100274,8184852,2012-01-01,2012-08-05,217,2012
NABAIJI,CLOTHING,3862,TOP,68340,8197130,2012-04-08,2016-09-25,1631,2016
WEDZE,CLOTHING,194774,BASE LAYER,130728,8494747,2018-09-16,2021-11-07,1148,2021
TRIBORD,CLOTHING,114499,BIKINI BOTTOM,110443,8331332,2015-03-08,2016-07-10,490,2016
WEDZE,CLOTHING,X8226370,DOWN JACKET,10000021,8226370,2012-11-04,2013-09-29,329,2013
DOMYOS,CLOTHING,140825,TANK,114438,8351873,2016-01-31,2017-03-12,406,2017
NABAIJI,CLOTHING,123347,SWIMSUIT,113215,8359140,2016-03-06,2018-02-18,714,2018
TRIBORD,CLOTHING,X8129820,TOP,69701,8129820,2012-01-08,2013-10-13,644,2013
SOLOGNAC,CLOTHING,163051,TROUSERS,123079,8395884,2017-08-06,2020-09-13,1134,2020
DOMYOS,CLOTHING,8412,TRACKSUIT,103701,8217934,2012-07-22,2015-03-01,952,2015
DOMYOS,CLOTHING,141881,SHORTS,114832,8490107,2018-01-07,2021-06-27,1267,2021
OXELO,CLOTHING,X8293129,T-SHIRT,105988,8293129,2013-09-29,2015-07-12,651,2015
